order_id,customer,state,city,order_date,total_units,revenue,product_name,category_name,brand_name,store_name,sales_rep
339,"Shirely Cantrell",NY,"West Hempstead",2016-07-28,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
340,"Anisha Lang",NY,Rome,2016-07-29,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
346,"Lynne Anderson",TX,"El Paso",2016-08-01,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
356,"Sheila Goodman",NY,Uniondale,2016-08-04,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
360,"Clorinda Donovan",NY,Jamestown,2016-08-07,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
373,"Majorie Wyatt",NY,"South Ozone Park",2016-08-16,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
382,"Clelia Workman",NY,"New Windsor",2016-08-20,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
383,"Aleta Mack",NY,"Bay Shore",2016-08-20,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
388,"Mirella Duffy",TX,Longview,2016-08-21,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Kali Vargas"
430,"Deja Chaney",NY,Jamaica,2016-09-11,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
431,"Carlie Terrell",NY,Yonkers,2016-09-11,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
438,"Javier Nichols",TX,Rowlett,2016-09-16,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Kali Vargas"
448,"Nichelle Howell",NY,Scarsdale,2016-09-21,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
454,"Vanda Holmes",NY,Syosset,2016-09-23,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
463,"Brent Calderon",TX,"Corpus Christi",2016-09-27,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Kali Vargas"
470,"Derrick Marks",CA,Glendora,2016-09-30,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
471,"Alane Mccarty",CA,"San Diego",2016-09-30,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
481,"Jayson Rutledge",TX,"Lake Jackson",2016-10-04,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
482,"Whitney Cash",NY,Hamburg,2016-10-05,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
485,"Birdie Kramer",NY,Troy,2016-10-06,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
488,"Evelin Vargas",NY,Webster,2016-10-06,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
490,"Onita Macdonald",NY,"Glen Cove",2016-10-07,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
496,"Ayanna Rhodes",NY,Hicksville,2016-10-10,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
502,"Shaunda Barnett",TX,Longview,2016-10-12,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
503,"Yvonne Bean",NY,"Wappingers Falls",2016-10-13,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
507,"Enoch Rosario",CA,Fresno,2016-10-15,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
511,"Klara Mosley",NY,"Port Chester",2016-10-18,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
513,"Lory Page",NY,"Bay Shore",2016-10-19,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
549,"Bobbie Foster",TX,Desoto,2016-11-12,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
563,"Rodger Rojas",NY,Bayside,2016-11-20,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
572,"Genoveva Tyler",NY,"New York",2016-11-24,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
574,"Leone Emerson",NY,Whitestone,2016-11-26,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
605,"Leila Barr",NY,Carmel,2016-12-10,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
612,"Taylor Cole",NY,Carmel,2016-12-16,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
633,"Shantae Hammond",TX,Victoria,2016-12-28,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Kali Vargas"
647,"Jaimee Day",NY,Poughkeepsie,2017-01-09,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
673,"Bobbie Foster",TX,Desoto,2017-01-26,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
693,"Lise Hebert",CA,Vista,2017-02-05,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
730,"Moira Lester",NY,"Jackson Heights",2017-02-21,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
771,"Jennette Baker",CA,Banning,2017-03-11,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
788,"Nestor Haynes",TX,Houston,2017-03-18,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
859,"Valentin Mclaughlin",NY,Lindenhurst,2017-04-25,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
864,"Elease Dejesus",NY,Oswego,2017-04-28,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
866,"Lurlene Finch",NY,Yonkers,2017-04-29,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
878,"Moses Pope",CA,Lawndale,2017-05-07,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
904,"Lorraine Marks",CA,"San Carlos",2017-05-23,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
938,"Walton Dejesus",NY,Lockport,2017-06-11,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
956,"Annabelle Hebert",NY,"Spring Valley",2017-06-17,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
1015,"India Barron",NY,Huntington,2017-07-19,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
1059,"Lyndsey Bean",NY,Fairport,2017-08-14,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
1062,"Shawnna Frank",NY,Woodside,2017-08-15,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
1073,"Nikita Roy",NY,Pittsford,2017-08-18,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
1087,"Kermit Bowman",TX,"El Paso",2017-08-22,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Kali Vargas"
1099,"Bea Kane",NY,Mahopac,2017-08-28,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
1138,"Cristobal Hutchinson",CA,Lawndale,2017-09-21,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
1178,"Agnes Sims",NY,Buffalo,2017-10-12,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
1197,"Barton Crosby",NY,Bellmore,2017-10-21,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
1201,"Candis Harding",NY,"Ballston Spa",2017-10-23,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
1208,"Qiana Jackson",NY,"East Northport",2017-10-26,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
1245,"Junita Reese",NY,"Bay Shore",2017-11-13,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
1329,"Ayana Keith",CA,Oxnard,2018-01-04,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
1334,"Augustina Joyner",NY,"Mount Vernon",2018-01-07,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
1350,"Kara Higgins",NY,Ossining,2018-01-15,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
10,"Alane Munoz",NY,Yonkers,2016-01-05,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
16,"Lea Key",CA,Banning,2016-01-12,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
21,"Neoma Daugherty",NY,"Mount Vernon",2016-01-15,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
25,"Sam Lester",NY,Baldwin,2016-01-18,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
28,"Eleni Gordon",NY,"Richmond Hill",2016-01-19,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
29,"Laureen Barry",NY,"Orchard Park",2016-01-20,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
48,"Josephine Dale",NY,Baldwinsville,2016-01-30,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
53,"Margit Osborn",NY,Plainview,2016-02-03,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
58,"Tiana Henderson",NY,"Franklin Square",2016-02-05,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
60,"Joesph Delacruz",CA,Atwater,2016-02-06,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
62,"Denis Logan",CA,Ridgecrest,2016-02-07,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
78,"Trinidad Chapman",NY,Ronkonkoma,2016-02-16,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
110,"Launa Hull",TX,Helotes,2016-03-06,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
111,"Zulema Browning",NY,Amsterdam,2016-03-07,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
117,"Gwenn Melton",NY,Centereach,2016-03-10,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
121,"Tomika Wilder",NY,"New Hyde Park",2016-03-14,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
148,"Senaida Thompson",NY,Bronx,2016-03-28,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
164,"Leonore Dorsey",NY,"Jackson Heights",2016-04-07,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
169,"Carie Kidd",NY,Monroe,2016-04-10,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
173,"Dacia William",TX,"Sugar Land",2016-04-11,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Kali Vargas"
184,"Brianna Moss",NY,Hempstead,2016-04-19,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
195,"Kasha Sullivan",NY,Scarsdale,2016-04-28,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
201,"Brenda Tate",TX,"San Angelo",2016-05-01,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
210,"Lynn Mcmahon",NY,Scarsdale,2016-05-07,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
231,"Rosamaria Meyer",NY,Webster,2016-05-19,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
233,"Melita Dominguez",NY,Auburn,2016-05-21,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
255,"Ophelia Rodgers",NY,"Hopewell Junction",2016-06-03,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
261,"Pasquale Hogan",CA,Vista,2016-06-08,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
281,"Cris Dunn",NY,Pittsford,2016-06-21,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
294,"Lavona Austin",NY,Utica,2016-07-01,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
298,"Janna Hayden",TX,Longview,2016-07-04,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
308,"Charlyn Cantrell",NY,"West Islip",2016-07-11,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
310,"Deloris Larson",CA,Duarte,2016-07-12,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
312,"Jame Riggs",NY,"Bay Shore",2016-07-13,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
329,"Josh Shaw",NY,"Hopewell Junction",2016-07-24,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
344,"Romaine Salazar",NY,Monsey,2016-08-01,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
352,"Emmitt Sanchez",NY,"New York",2016-08-03,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
355,"Sebrina Gross",TX,Garland,2016-08-03,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Kali Vargas"
363,"Brain Skinner",TX,Euless,2016-08-11,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Rowlett Bikes","Kali Vargas"
367,"Afton Juarez",NY,Coram,2016-08-14,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
371,"Ashlie Parrish",NY,Monsey,2016-08-15,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
372,"Boyd Irwin",NY,Hamburg,2016-08-16,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
377,"Thad Gilliam",NY,Levittown,2016-08-17,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
383,"Aleta Mack",NY,"Bay Shore",2016-08-20,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
392,"Carley Reynolds",CA,"South El Monte",2016-08-23,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
394,"Tammera Fischer",CA,Oakland,2016-08-26,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
395,"Hans Price",NY,"Port Chester",2016-08-26,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
399,"Lee Roman",NY,Brentwood,2016-08-29,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
405,"Genevieve Juarez",NY,"New Hyde Park",2016-08-31,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
416,"Johana Jacobson",NY,Rochester,2016-09-03,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
428,"Bee Baker",NY,Liverpool,2016-09-09,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
431,"Carlie Terrell",NY,Yonkers,2016-09-11,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
451,"Charlsie Carson",NY,"Saint Albans",2016-09-21,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
471,"Alane Mccarty",CA,"San Diego",2016-09-30,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
482,"Whitney Cash",NY,Hamburg,2016-10-05,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
490,"Onita Macdonald",NY,"Glen Cove",2016-10-07,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
499,"Rodrick Shelton",CA,"Canyon Country",2016-10-11,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
500,"Julee Woodard",NY,"Richmond Hill",2016-10-11,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
501,"Barton Cox",NY,Amityville,2016-10-11,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
521,"Augustus Schmidt",NY,Corona,2016-10-23,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
536,"Cira Downs",CA,Oakland,2016-10-31,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
598,"Ronna Butler",CA,Encino,2016-12-09,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
607,"Anderson Martin",NY,Canandaigua,2016-12-11,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
612,"Taylor Cole",NY,Carmel,2016-12-16,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
624,"Ghislaine Compton",NY,Lindenhurst,2016-12-24,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
629,"Margaretta Clayton",CA,Ridgecrest,2016-12-26,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
773,"Kenton Hughes",NY,Canandaigua,2017-03-11,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
858,"Kam Wilder",NY,Newburgh,2017-04-25,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
859,"Valentin Mclaughlin",NY,Lindenhurst,2017-04-25,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
861,"Charlesetta Soto",NY,Poughkeepsie,2017-04-27,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
875,"Nelle Beck",CA,Upland,2017-05-05,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
